round,type,entry,exit,bet,pnl,capital,reason,return_pct
round_4577,post_massive,1.5992,1.1752,27.611325242821714,-7.320661520107805,1622.4517464895919,stop,-26.513256628314153
round_4599,hot_streak_3,1.3189,2.2013,15.716662226128324,10.515113161221954,1632.9668596508138,target,66.90423838046857
round_4604,post_massive,1.2615,1.7853,27.71967102708957,11.509761144660732,1644.4766207954744,target,41.52199762187871
round_4605,hot_streak,1.0475,3.0391,20.182834606884825,38.37339704350531,1682.8500178389797,target,190.1288782816229
round_4606,post_massive,1.3841,0.0,29.439074537933468,-29.439074537933468,1653.4109433010462,crash,-100.0
round_4617,hot_streak_3,1.3635,1.1669,20.402734098064816,-2.9418243664683104,1650.4691189345779,stop,-14.418775210854406
round_4623,hot_streak,1.4252,1.1302,20.33019573212552,-4.208116573798083,1646.26100236078,stop,-20.69884928431097
round_4624,hot_streak,1.0792,0.0,20.22665817536103,-20.22665817536103,1626.0343441854188,crash,-100.0
round_4647,post_massive,1.2578,0.9495,27.484811221096653,-6.736816107063202,1619.2975280783558,stop,-24.51105104150103
round_4658,momentum,2.0296,1.4904,6.038593164813391,-1.6042616448893279,1617.6932664334665,stop,-26.566811194324004
round_4659,hot_streak_3,1.2934,1.078,10.937224752677237,-1.8214614285810082,1615.8718050048856,stop,-16.653780732951905
round_4669,post_massive,1.187,0.8836,27.142330601146668,-6.937643727369753,1608.9341612775158,stop,-25.56023588879528
round_4677,hot_streak_3,1.3517,2.104,10.819104778723531,6.021463730882381,1614.955625008398,target,55.6558407930754
round_4681,hot_streak_3,1.8098,1.5847,15.57176812385547,-1.9367913607469696,1613.018833647651,stop,-12.43783843518621
round_4682,post_massive,1.4535,1.2081,21.637256491535176,-3.6531013023892207,1609.3657323452617,stop,-16.883384932920542
round_4684,post_massive,1.1624,0.9074,21.53936106540692,-4.725169538608714,1604.640562806653,stop,-21.937370956641445
round_4686,hot_streak_3,1.1231,2.0138,15.373483062145144,12.192290413545255,1616.832853220198,target,79.30727450805803
round_4687,hot_streak_3,1.1338,0.8969,15.607990483790855,-3.2611862282678175,1613.5716669919302,stop,-20.894337625683534
round_4706,hot_streak_3,1.1232,0.9214,15.545090685885237,-2.7929124825602205,1610.77875450937,stop,-17.966524216524217
round_4709,post_massive,1.1271,1.6939,21.57720076236484,10.850818376460289,1621.6295728858304,target,50.288350634371405
round_4710,post_massive,1.3555,1.146,27.33610546679744,-4.22494584676803,1617.4046270390625,stop,-15.455551457026928
round_4719,hot_streak_5,1.079,4.4753,23.428547397380367,73.74455563088317,1691.1491826699457,super_streak_profit,314.76367006487493
round_4720,post_massive,1.2284,1.7633,29.73015475855257,12.945831797744848,1704.0950144676906,target,43.54444806252036
round_4721,post_massive,1.1841,0.9718,30.187068590511,-5.412308640964007,1698.6827058267265,stop,-17.92922895025757
round_4726,momentum,2.0019,4.4912,6.645183772185343,8.263078057895486,1706.945783884622,time,124.3468704730506
round_4728,post_massive,1.3752,1.158,23.298578900677963,-3.67979300263762,1703.2659908819844,stop,-15.794066317626532
round_4730,hot_streak,1.0668,0.7809,21.65168519413631,-5.802602921825617,1697.4633879601588,stop,-26.799775028121473
round_4737,post_massive,1.1622,0.9687,23.040442164806663,-3.836108723877203,1693.6272792362818,stop,-16.6494579246257
round_4739,post_massive,1.4704,0.9915,18.349137073229283,-5.976198139533121,1687.6510810967486,stop,-32.56936887921653
round_4740,post_massive,1.1836,0.9996,18.219870606715865,-2.832423277826731,1684.8186578189218,stop,-15.54579249746536
round_4755,post_massive,1.4018,1.1876,18.15876427956524,-2.7747234332164883,1682.0439343857054,stop,-15.280353830788984
round_4756,post_massive,1.3545,1.1451,18.099002288425126,-2.7980295896612937,1679.2459047960442,stop,-15.459579180509419
round_4759,hot_streak_3,1.2727,2.006,16.83624887169471,9.700653176407425,1688.9465579724515,target,57.61766323564075
round_4777,post_massive,1.3461,1.9006,18.247853263270727,7.516852116843932,1696.4634100892954,target,41.19307629448035
round_4778,hot_streak_5,1.2098,0.9475,36.08486044054079,-7.823655888207842,1688.6397542010875,stop,-21.681269631344023
round_4779,hot_streak,1.4869,1.2063,21.28142832326006,-4.016119972766681,1684.6236342283207,stop,-18.87147757078487
round_4781,hot_streak_3,1.2438,0.9867,16.94425660036727,-3.5024669335539684,1681.1211672947668,stop,-20.670525808007724
round_4782,hot_streak_3,1.5425,2.007,11.81171104442322,3.5569139579478684,1684.6780812527147,target,30.113452188006494
round_4783,hot_streak_3,1.1042,2.1203,16.945351894582966,15.593345462856139,1700.271426715571,target,92.02137293968482
round_4785,hot_streak_3,1.55871,1.3085,17.26049530935715,-2.770719717814252,1697.5007069977567,stop,-16.0523766447896
round_4786,hot_streak,1.0877,3.0045,21.50535825430102,37.897830929341,1735.3985379270978,target,176.2250620575527
round_4787,hot_streak,1.6873,1.4169,22.476320101669643,-3.6019658362422042,1731.7965720908555,stop,-16.02560303443371
round_4789,hot_streak_3,1.8737,2.0377,17.9064911517783,1.5673077594554314,1733.363879850311,target,8.7527352297593
round_4799,post_massive,1.3057,0.9982,24.025335570687,-5.658107289565947,1727.705772560745,stop,-23.550585892624653
round_4804,post_massive,1.4497,1.1128,23.868742876877775,-5.5469265884114805,1722.1588459723334,stop,-23.239290887769883
round_4821,post_massive,1.314,2.0368,23.71572419792505,13.045453158493316,1735.2042991308267,target,55.007610350076085
round_4825,hot_streak_3,1.3059,1.1007,17.97703115777772,-2.8247850475350234,1732.3795140832917,stop,-15.713301171605787
round_4826,hot_streak_3,1.12,2.0807,17.918548228973478,15.369954717477519,1747.7494688007691,target,85.77678571428571
round_4837,hot_streak,1.3524,0.0,22.797389100757886,-22.797389100757886,1724.9520797000112,crash,-100.0
round_4839,hot_streak,1.0581,0.8208,22.206536261831616,-4.980258061556228,1719.971821638455,stop,-22.42699177771478
round_4841,hot_streak,1.074,0.8336,22.078492556283525,-4.941964255615048,1715.02985738284,stop,-22.383612662942276
round_4842,hot_streak,1.0836,3.248,15.366259548976283,30.692813000926797,1745.7226703837666,target,199.74160206718352
round_4843,hot_streak,1.0533,0.7816,22.74454523329944,-5.866982758841221,1739.8556876249254,stop,-25.7951200987373
round_4847,hot_streak_3,1.7548,0.0,18.073538790150458,-18.073538790150458,1721.782148834775,crash,-100.0
round_4853,hot_streak_3,1.2771,1.0034,17.699994961486173,-3.7933510460878264,1717.988797788687,stop,-21.431367942995838
round_4863,hot_streak_3,1.1968,1.0004,12.335462474727901,-2.024302164134827,1715.9644956245522,stop,-16.410427807486638
round_4867,hot_streak_3,1.6844,2.2317,12.306409908198072,3.998633426001428,1719.9631290505538,target,32.4922821182617
round_4868,hot_streak_3,1.4639,0.0,17.662615513030065,-17.662615513030065,1702.3005135375238,crash,-100.0
round_4869,hot_streak_3,1.3117,1.1071,17.30171689444758,-2.6987354399664376,1699.6017780975574,stop,-15.598078829000539
round_4877,post_massive,1.1061,1.7099,23.098529412388032,12.60906975788798,1712.2108478554455,target,54.58819274929934
round_4881,hot_streak_3,1.3597,1.1866,17.503755149315246,-2.228359208903777,1709.9824886465417,stop,-12.730749430021316
round_4885,post_massive,1.351,0.14,23.38155029917441,-20.958591718949084,1689.0238969275924,stop,-89.63730569948186
round_4889,post_massive,1.1388,1.8035,22.81190560643238,13.314957548819468,1702.3388544764118,target,58.36845802599229
round_4894,hot_streak_3,1.9926,2.115,12.111747393802109,0.7439917098270517,1703.0828461862388,target,6.142728093947625
round_4895,hot_streak,1.2,0.9581,21.64702922363264,-4.3636803076639445,1698.7191658785748,stop,-20.158333333333335
round_4898,hot_streak_3,1.1274,0.9179,17.22899379700881,-3.201591449772348,1695.5175744288024,stop,-18.58257938619833
round_4899,hot_streak_3,1.358,1.1756,17.164111714235826,-2.305400571926816,1693.2121738568756,stop,-13.431516936671583
round_4918,hot_streak_3,1.3216,2.04,8.558733626945632,4.652386680991027,1697.8645605378665,target,54.35835351089588
round_4930,hot_streak,1.0205,0.8355,21.514578444089096,-3.900242050128842,1693.9643184877377,stop,-18.128368446839783
round_4938,hot_streak_3,1.1915,0.9739,12.237627278202051,-2.2349204328466357,1691.729398054891,stop,-18.262694083088547
round_4940,hot_streak_3,1.2781,2.0255,12.20535731731242,7.137378967967532,1698.8667770228583,target,58.47742743134341
round_4941,hot_streak,1.2203,0.9397,15.385703725937226,-3.5378418958436324,1695.3289351270146,stop,-22.994345652708347
round_4969,hot_streak_3,1.8489,1.5212,12.257351892294091,-2.1724994402643585,1693.1564356867502,stop,-17.724052139109737
round_4970,hot_streak_3,1.1781,2.0478,12.225957361720695,9.025477563439853,1702.18191325019,target,73.82225617519738
round_4971,hot_streak_3,1.1254,0.0,17.299306136655876,-17.299306136655876,1684.8826071135343,crash,-100.0
round_4973,hot_streak_3,1.3108,1.0795,12.1067618537913,-2.1363243948595727,1682.7462827186746,stop,-17.645712541959114
round_4974,hot_streak,1.2062,0.9212,15.095100129312483,-3.5666585448964163,1679.1796241737782,stop,-23.627922400928536
round_4976,post_massive,1.1,0.8604,22.546767627681938,-4.911095930538721,1674.2685282432394,stop,-21.78181818181818
round_4983,post_massive,1.3601,2.14,22.41507544642096,12.853111786386076,1687.1216400296255,target,57.34137195794426
round_4985,momentum,2.4015,0.0,10.925064428942799,-10.925064428942799,1676.1965756006828,crash,-100.0
round_4998,hot_streak_3,1.3151,0.0,8.387579384763429,-8.387579384763429,1667.8089962159193,crash,-100.0
round_5029,post_massive,1.594,0.0,22.242448911503157,-22.242448911503157,1645.5665473044162,crash,-100.0
round_5030,post_massive,1.4901,2.1346,21.653139683801292,9.365444283074915,1654.931991587491,target,43.252130729481244
round_5031,hot_streak_3,1.8275,1.3813,8.17611607194998,-1.9962697626834913,1652.9357218248074,stop,-24.41586867305061
round_5032,momentum,2.0499,1.5409,10.486803868805186,-2.603923688580828,1650.3317981362266,stop,-24.830479535587102
round_5033,post_massive,1.1006,0.7619,21.778728090795482,-6.702212615257524,1643.629585520969,stop,-30.774123205524262
round_5034,post_massive,1.3967,1.1152,21.602194773655604,-4.353846802308336,1639.2757387186607,stop,-20.15465024701082
round_5040,post_massive,1.3565,1.8361,21.487901287584954,7.597196798765751,1646.8729355174264,quick_profit,35.35569480280132
round_5041,post_massive,1.3427,1.916,21.687533473535623,9.26004538644371,1656.13298090387,target,42.697549713264316
round_5042,post_massive,1.4283,1.2003,21.932108688784243,-3.501029742381018,1652.631951161489,stop,-15.96303297626549
round_5043,hot_streak,1.0822,0.8745,10.191756718651844,-1.95604127745702,1650.675909884032,stop,-19.19238588061356
round_5054,hot_streak,1.1077,1.707,10.167645241109257,5.501010917212945,1656.176920801245,time,54.10309650627427
round_5055,hot_streak,1.9567,0.0,14.622181662093938,-14.622181662093938,1641.554739139151,crash,-100.0
round_5056,hot_streak,1.4161,3.1041,14.365126572394326,17.12332014278767,1658.6780592819387,target,119.2006214250406
round_5057,hot_streak,1.0918,3.4055,20.53293129502267,43.51258759598273,1702.1906468779214,target,211.91610185015568
round_5058,hot_streak_5,1.0848,0.8981,36.3289156800156,-6.252404643675252,1695.9382422342462,stop,-17.210545722713867
round_5060,hot_streak_3,1.615,2.0011,17.172629803374477,4.105481341846989,1700.043723576093,target,23.90712074303407
round_5064,post_massive,1.4098,1.1867,23.110543541804915,-3.6572295816262397,1696.386493994467,stop,-15.824939707759956
round_5067,post_massive,1.2663,0.9811,23.01121709551999,-5.1826574395027265,1691.2038365549643,stop,-22.522309089473268
round_5072,hot_streak,1.557,1.2591,21.346106136333994,-4.084139382154074,1687.1196971728102,stop,-19.1329479768786
round_5075,post_massive,1.5164,1.0593,18.20839877794893,-5.488696307966537,1681.6310008648436,stop,-30.143761540490644
round_5090,post_massive,1.3814,1.9725,18.09011694695474,7.740747160377115,1689.3717480252205,target,42.78992326625162
round_5091,hot_streak_3,1.7356,2.0909,17.039906021056638,3.4882914319436615,1692.8600394571642,target,20.471306752707985
round_5093,post_massive,1.3739,1.9478,22.915644929826335,9.572231330684431,1702.4322707878487,target,41.7715990974598
round_5103,post_massive,1.2984,0.1199,23.175529402792627,-21.035398491367154,1681.3968722964817,stop,-90.76555760936537
round_5105,post_massive,1.1066,1.557,22.606350036771158,9.201066380410019,1690.5979386768918,target,40.701247063076075
round_5107,hot_streak,1.4388,1.1599,21.330813782665643,-4.134809538494199,1686.4631291383976,stop,-19.38420906310816
round_5109,hot_streak,1.0944,0.7957,21.226600955555543,-5.79348109048286,1680.6696480479147,stop,-27.293494152046794
round_5114,post_massive,1.1479,1.8379,22.586799232359013,13.576872088446486,1694.2465201363611,target,60.10976565902955
round_5116,post_massive,1.1162,0.8768,22.95319689413035,-4.922948697773524,1689.3235714385876,stop,-21.447769216986213
round_5118,hot_streak_3,1.189,0.9849,17.038934165330673,-2.9248498428460827,1686.3987215957416,stop,-17.165685449957955
round_5119,hot_streak,1.3456,1.0481,14.85748576240498,-3.284855837035881,1683.1138657587055,stop,-22.109096313912
round_5120,hot_streak_3,1.1116,0.9229,11.8397294034571,-2.0098569075497963,1681.1040088511556,stop,-16.975530766462743
round_5130,post_massive,1.388,2.0481,22.598475635330555,10.747300984785081,1691.8513098359408,target,47.557636887608055
round_5144,post_massive,1.4919,1.2371,29.75484646854447,-5.0817982975971105,1686.7695115383437,stop,-17.078892687177415
round_5147,hot_streak,1.6312,3.184,14.864019937102203,14.14961387833025,1700.919125416674,target,95.19372241294755
round_5150,post_massive,1.2224,0.9662,30.07465532300865,-6.303277727220891,1694.615847689453,stop,-20.958769633507856
round_5174,hot_streak_3,1.3964,2.1175,17.145859797454182,8.854110211933694,1703.4699579013866,target,51.639931251790316
round_5177,momentum,2.281,9.3252,11.137819426222125,34.395891101356376,1737.8658490027428,time,308.82069267864966
round_5178,post_massive,1.3683,0.9977,31.395386049479665,-8.503347270289531,1729.3625017324534,stop,-27.084703646861076
round_5180,hot_streak,1.0071,0.8548,22.320238441188057,-3.3754069254224426,1725.9870948070309,stop,-15.12262933174462
round_5181,hot_streak,1.642,1.371,22.23319322963785,-3.669424704769707,1722.3176701022612,stop,-16.50426309378806
round_5182,post_massive,1.1105,0.8456,24.66890265914223,-5.8845495852379806,1716.433120517023,stop,-23.85411976587123
round_5184,post_massive,1.1462,1.9156,24.500620821156268,16.446324951838797,1732.879445468862,target,67.12615599371836
round_5186,post_massive,1.1277,0.9176,31.21548094119988,-5.815706788814484,1727.0637386800474,stop,-18.630841535869468
round_5195,post_massive,1.2994,0.9823,31.006308338823423,-7.5666464323848786,1719.4970922476625,stop,-24.403570878867175
round_5196,post_massive,1.4489,1.1625,30.735212582670087,-6.0753432836473955,1713.421748964015,stop,-19.766719580371316
round_5197,post_massive,1.3741,1.0815,18.780559005540134,-3.9991205625653485,1709.4226284014496,stop,-21.29393785022925
round_5228,post_massive,1.3502,1.9088,18.692993791087698,7.733599712414154,1717.1562281138638,target,41.37164864464524
round_5231,post_massive,1.1038,0.9288,23.578142941949135,-3.738154570430421,1713.4180735434334,stop,-15.854321435042573
round_5233,post_massive,1.4906,1.2619,23.475598042697747,-3.601817571692589,1709.8162559717407,stop,-15.342814973836038
round_5235,post_massive,1.5908,1.3456,23.377004534816933,-3.6032446014188544,1706.2130113703217,stop,-15.413628363087762
round_5236,hot_streak_3,1.1509,1.0,17.38133940603595,-2.278950487766812,1703.9340608825548,stop,-13.111477973759666
round_5238,post_massive,1.3397,2.1138,18.573148589778985,10.731861105731067,1714.6659219882858,target,57.781592893931474
round_5239,post_massive,1.4771,1.1843,23.509804120102736,-4.660260406449179,1710.0056615818366,stop,-19.822625414663875
round_5240,post_massive,1.2167,0.9421,23.382184016568623,-5.277182321812887,1704.7284792600237,stop,-22.569244678227985
round_5241,hot_streak,1.0074,0.8538,15.182218144102729,-2.3148587521681367,1702.4136205078555,stop,-15.247170935080412
round_5243,hot_streak,1.7237,3.25,15.141014129028319,13.407048712151722,1715.8206692200074,target,88.54789116435575
round_5244,hot_streak,1.3718,0.0,21.972048268607608,-21.972048268607608,1693.8486209513999,crash,-100.0
round_5245,hot_streak_3,1.375,1.199,17.130337950147876,-2.1926832576189277,1691.655937693781,stop,-12.8
round_5249,post_massive,1.3079,0.963,22.88305752779764,-6.034380718202772,1685.6215569755782,stop,-26.370517623671542
round_5251,post_massive,1.2688,1.828,18.176075496319502,8.01076719541446,1693.6323241709927,target,44.07313997477933
round_5254,post_massive,1.1634,0.8821,22.936557986620123,-5.5458602042601335,1688.0864639667325,stop,-24.179130135808833
round_5255,momentum,2.1398,1.6635,18.229272600859275,-4.057670127950871,1684.0287938387817,stop,-22.259089634545294
round_5256,post_massive,1.4806,2.2577,22.67717770084434,11.902225308203526,1695.9310191469851,target,52.485478859921656
round_5257,post_massive,1.2624,1.8001,22.998861864479288,9.79601396113,1705.7270331081152,target,42.59347275031686
round_5258,post_massive,1.5935,1.3456,23.265320639761914,-3.6193743248176844,1702.1076587832974,stop,-15.556950109821155
round_5260,hot_streak_3,1.7813,2.2191,17.297796870546605,4.251375663799081,1706.3590344470965,target,24.577555717734235
round_5261,hot_streak_3,1.1548,11.9625,17.384314632751387,162.69869869794522,1869.0577331450418,target,935.8936612400415
round_5263,hot_streak,1.0523,1.579,26.166808264030582,13.097080597419843,1882.1548137424616,time,50.05226646393612
round_5264,post_massive,1.5892,1.2183,28.23232220613692,-6.5890814914775895,1875.5657322509842,stop,-23.338786810974078
round_5265,post_massive,1.1124,0.8939,28.13348598376476,-5.526039812524811,1870.0396924384593,stop,-19.642215030564547
round_5266,hot_streak,1.0666,0.9061,32.725694617673035,-4.9245021433869525,1865.1151902950724,stop,-15.04781548846803
round_5302,post_massive,1.1989,1.7923,22.38138228354087,11.07774814167416,1876.1929384367465,target,49.49537075652681
round_5304,hot_streak,1.0737,0.7987,26.266701138114453,-6.7275242739885215,1869.465414162758,stop,-25.612368445562083
round_5305,momentum,2.0646,0.0,22.433584969953095,-22.433584969953095,1847.031829192805,crash,-100.0
round_5309,hot_streak_3,1.1799,0.0,20.686756486959414,-20.686756486959414,1826.3450727058455,crash,-100.0
round_5314,post_massive,1.5442,1.307,27.395176090587682,-4.208092066239736,1822.1369806396058,stop,-15.360704571946648
round_5316,post_massive,1.3409,0.0,27.332054709594086,-27.332054709594086,1794.8049259300117,crash,-100.0
round_5324,post_massive,1.2267,1.015,26.922073888950173,-4.646126226698257,1790.1587997033134,stop,-17.257683215130026
round_5325,post_massive,1.2399,1.0497,21.48190559643976,-3.295312883654198,1786.8634868196593,stop,-15.339946769900791
round_5326,hot_streak,1.758,3.0623,16.62468716851723,12.334231782649045,1799.1977186023082,target,74.19226393629124
round_5327,post_massive,1.5865,1.3259,21.590372623227697,-3.5464551563902518,1795.651263445918,stop,-16.426095178064916
round_5328,hot_streak_5,1.0461,2.368,42.23371771624799,53.368465203238905,1849.0197286491568,time,126.36459229519166
round_5331,hot_streak_5,1.6647,1.2375,43.48894401782817,-11.160255231823271,1837.8594734173337,stop,-25.662281492160755
round_5332,post_massive,1.1316,0.7978,22.054313681008004,-6.505593766985216,1831.3538796503485,stop,-29.498055850123716
round_5333,post_massive,1.2928,1.9655,21.97624655580418,11.435195744190494,1842.789075394539,target,52.034344059405946
round_5334,post_massive,1.1731,0.9566,27.641836130918083,-5.101404417648762,1837.68767097689,stop,-18.455374648367574
round_5345,post_massive,1.3153,1.9714,27.56531506465335,13.75017350712314,1851.4378444840133,target,49.88215616209231
round_5346,hot_streak_5,1.0442,4.2016,43.54581810226399,131.67167791236193,1983.1095223963753,super_streak_profit,302.3750239417736
round_5347,post_massive,1.1343,1.7441,29.74664283594563,15.991803580498669,1999.101325976874,target,53.76002821123158
round_5348,hot_streak_5,1.3447,1.1319,47.01886318697608,-7.4407779327645684,1991.6605480441096,stop,-15.825091098386268
round_5349,post_massive,1.2663,1.0663,29.874908220661645,-4.71845664071099,1986.9420914033988,stop,-15.79404564479191
round_5350,post_massive,1.5495,1.2743,29.804131371050982,-5.293382996652621,1981.6487084067462,stop,-17.76056792513715
round_5351,post_massive,1.4922,1.1905,29.72473062610119,-6.009885558165617,1975.6388228485805,stop,-20.218469374078552
round_5352,post_massive,1.2931,1.838,23.707665874182965,9.990184158102473,1985.629007006683,target,42.139045704121905
round_5355,post_massive,1.1402,0.9442,29.784435105100243,-5.119934468163173,1980.5090725385196,stop,-17.189966672513602
round_5358,post_massive,1.2033,1.0161,29.70763608807779,-4.621681605325492,1975.8873909331942,stop,-15.557217651458489
round_5359,hot_streak,1.6647,3.0408,27.662423473064717,22.866739317164868,1998.754130250359,target,82.66354298071722
round_5361,hot_streak_5,1.4807,1.1951,47.01069714348844,-9.067505304369753,1989.6866249459893,stop,-19.2881745120551
round_5362,hot_streak,1.7226,0.1045,27.85561274924385,-26.16577672678014,1963.520848219209,stop,-93.93358876117497
round_5371,hot_streak_3,1.296,1.0454,21.99143350005514,-4.252355891291526,1959.2684923279176,stop,-19.33641975308641
round_5374,hot_streak_3,1.4581,1.154,15.360664979850872,-3.203606213821173,1956.0648861140962,stop,-20.85590837391126
round_5375,hot_streak_3,1.2623,2.0399,15.335548707134514,9.446979857932185,1965.5118659720285,target,61.6018379149172
round_5383,momentum,2.6366,0.0,23.586142391664342,-23.586142391664342,1941.925723580364,crash,-100.0
round_5385,post_massive,1.5207,2.1503,29.12888585370546,12.0599372219984,1953.9856608023624,target,41.40198592753339
round_5398,hot_streak_3,1.2968,2.1882,21.884639400986458,15.043158206384433,1969.0288190087467,target,68.73843306600867
round_5403,hot_streak_3,1.4496,2.2815,22.053122772897964,12.655900134363833,1981.6847191431107,target,57.388245033112575
round_5429,hot_streak,1.0501,0.8375,34.679482585004436,-7.021100845226115,1974.6636182978846,stop,-20.245690886582235
round_5430,momentum,2.0458,1.308,14.217578051744766,-5.1274460292195165,1969.536172268665,stop,-36.064131391142816
round_5477,post_massive,1.2068,0.0,29.543042584029976,-29.543042584029976,1939.993129684635,crash,-100.0
round_5517,hot_streak_3,1.4272,1.2005,21.72792305246791,-3.4513173738750567,1936.54181231076,stop,-15.88424887892378
round_5520,hot_streak_3,1.6311,1.4181,21.68926829788051,-2.8323304196239043,1933.709481891136,stop,-13.058672061798793
round_5526,post_massive,1.2007,1.802,29.005642228367037,14.52577052712342,1948.2352524182595,target,50.07912051303405
round_5528,hot_streak_3,1.1286,2.0016,15.274164378959153,11.814943738110347,1960.05019615637,target,77.35247208931418
round_5529,hot_streak_3,1.2482,1.0792,21.952562196951344,-2.9722664727485792,1957.0779296836215,stop,-13.539496875500722
round_5542,post_massive,1.1447,1.6661,29.35616894525432,13.37145670311487,1970.4493863867365,target,45.54905215340261
round_5544,hot_streak_3,1.2887,1.0987,22.069033127531448,-3.2537567271133483,1967.1956296596231,stop,-14.743540001551947
round_5546,hot_streak,1.0653,0.8815,27.54073881523472,-4.751701674871061,1962.443927984752,stop,-17.25335586219844
round_5550,hot_streak_3,1.9709,2.0082,15.385560395400454,0.2911773315482442,1962.7351053163002,target,1.8925364046882054
round_5554,post_massive,1.265,1.0369,29.441026579744502,-5.3086941998732975,1957.426411116427,stop,-18.031620553359684
round_5565,post_massive,1.2518,1.7786,29.361396166746406,12.356273766290148,1969.7826848827174,target,42.083399904138034
round_5575,hot_streak_3,1.2885,1.0152,22.061566070686432,-4.679414828962823,1965.1032700537546,stop,-21.210710128055865
round_5593,momentum,2.2216,0.4206,14.148743544387033,-11.470060822578793,1953.6332092311757,stop,-81.0676989557076
round_5594,hot_streak_3,1.3296,2.1583,21.880691943389166,13.637582290528435,1967.270791521704,target,62.327015643802675
round_5597,hot_streak,1.1993,0.9618,27.54179108130386,-5.454161078804024,1961.8166304428999,stop,-19.80321854415076
round_5598,hot_streak,1.872,1.4233,27.465432826200598,-6.583194289057804,1955.233436153842,stop,-23.969017094017097
round_5599,post_massive,1.1269,0.9419,29.328501542307627,-4.814777518259749,1950.4186586355822,stop,-16.416718431094157
round_5600,post_massive,1.2016,1.714,29.256279879533732,12.47579711241102,1962.8944557479933,target,42.64314247669774
round_5601,post_massive,1.4711,2.2542,29.4434168362199,15.673400669188911,1978.5678564171822,target,53.23227516824145
round_5616,post_massive,1.1596,1.678,29.67851784625773,13.267802390048299,1991.8356588072304,target,44.70507071403933
round_5622,post_massive,1.1823,0.9048,35.85304185853015,-8.415139233478907,1983.4205195737516,stop,-23.471200202994158
round_5623,post_massive,1.1918,1.674,29.751307793606273,12.03732221687946,1995.4578417906312,target,40.45980869273367
round_5625,momentum,4.0407,2.6667,14.367296460892543,-4.885456811261998,1990.5723849793692,stop,-34.004009206325634
round_5626,post_massive,1.2512,1.0216,38.816161507097696,-7.1229145476579525,1983.4494704317112,stop,-18.35038363171355
round_5632,hot_streak_3,1.244,2.1983,22.214634068835167,17.04133865907508,2000.4908090907861,target,76.7122186495177
round_5642,post_massive,1.1918,1.8299,50.71244201045143,27.151878878057623,2027.6426879688438,target,53.540862560832366
round_5643,post_massive,1.5892,1.2663,51.400742140010195,-10.443807976975386,2017.1988799918684,stop,-20.3183991945633
round_5646,hot_streak_3,1.4871,2.2134,29.3704156926816,14.344518134351855,2031.5433981262204,target,48.84002420819043
round_5663,post_massive,1.3229,2.161,51.49962514249969,32.62668065003326,2064.1700787762534,target,63.35323909592563
round_5664,post_massive,1.1338,1.5891,52.32671149697803,21.01283448983427,2085.182913266088,target,40.156994178867535
round_5670,momentum,2.4774,1.808,19.51731206817058,-5.273629086313628,2079.909284179774,stop,-27.020263179139413
round_5681,hot_streak,1.3286,3.1915,37.85434897207188,53.07757541778768,2132.9868595975618,target,140.21526418786695
round_5692,hot_streak_3,1.2872,0.9112,38.820360844675626,-11.33969521255285,2121.647164385009,stop,-29.210689869484142
round_5693,momentum,2.9871,20.5135,19.858617458643682,116.5177171929874,2238.1648815779968,target,586.736299420843
round_5694,momentum,2.965,0.0,34.91537215261675,-34.91537215261675,2203.24950942538,crash,-100.0
round_5700,momentum,7.1327,5.4982,34.370692347035934,-7.876245550945676,2195.3732638744345,stop,-22.915585963239728
round_5704,momentum,2.5025,1.3908,34.24782291644119,-15.214107786696367,2180.159156087738,stop,-44.423576423576414
round_5709,momentum,2.3327,1.8567,20.40628970098123,-4.164013331190066,2175.995142756548,stop,-20.40553864620397
round_5712,momentum,2.0317,1.2607,20.367314536201285,-7.72909361983127,2168.2660491367164,stop,-37.948516021066105
round_5713,momentum,4.181,2.9715,20.294970219919666,-5.871027620424021,2162.395021516292,stop,-28.928486008132026
round_5714,hot_streak,1.0482,0.0,39.35558939159651,-39.35558939159651,2123.039432124696,crash,-100.0
round_5721,momentum,3.7244,2.383,18.849502525654408,-6.788938537190642,2116.2504935875054,stop,-36.0165395768446
round_5723,momentum,3.0132,0.0,18.72914347110526,-18.72914347110526,2097.5213501164003,crash,-100.0
round_5733,momentum,3.6093,20.1537,18.399098815196897,84.33825130583313,2181.8596014222335,target,458.3825118444019
round_5734,momentum,2.7698,2.1536,34.03700978218685,-7.572245442914124,2174.2873559793193,stop,-22.24709365297134
round_5736,momentum,8.106,1.7552,33.91888275327739,-26.574394348570692,2147.7129616307484,stop,-78.34690352825068
round_5741,momentum,2.129,1.6166,33.504322201439685,-8.063698776898867,2139.6492628538495,stop,-24.067637388445274
round_5745,hot_streak_3,1.1467,0.054,31.153293267152048,-29.686233149923297,2109.963029703926,stop,-95.29083456876253
round_5746,momentum,2.4121,1.6816,18.61801874323728,-5.638432358498751,2104.3245973454273,stop,-30.284814062435228
round_5753,momentum,2.6508,2.1045,18.518646219518942,-3.8164842423884107,2100.508113103039,stop,-20.60887279311906
round_5757,momentum,3.3633,2.1763,18.451534870721833,-6.512048253663609,2093.996064849375,stop,-35.2927184610353
round_5759,momentum,2.7483,1.6972,18.337304387764092,-7.013186566960972,2086.9828782824143,stop,-38.24546083033148
round_5761,momentum,2.5608,2.0045,18.21467991749592,-3.9568987965100675,2083.025979485904,stop,-21.723680099968757
